Aggregate,Dish,Washer,Fridge
188.49,1.0,2.0,0.0
188.77,1.0,2.0,1.0
188.57,1.0,2.0,1.0
189.58,0.0,2.0,0.0
188.21,0.0,2.0,0.0
190.9,0.0,2.0,0.0
190.59,1.0,2.0,1.0
190.44,0.0,2.0,0.0
196.55,1.0,2.0,0.0
190.83,0.0,3.0,0.0
190.81,1.0,2.0,1.0
190.9,1.0,2.0,0.0
187.39,1.0,2.0,0.0
192.62,1.0,2.0,1.0
189.82,1.0,2.0,0.0
188.94,0.0,2.0,0.0
190.58,0.0,2.0,0.0
189.52,1.0,2.0,0.0
190.55,0.0,2.0,0.0
191.11,1.0,3.0,0.0
188.26,0.0,3.0,0.0
192.17,1.0,2.0,0.0
191.17,0.0,2.0,1.0
189.52,0.0,2.0,0.0
193.17,0.0,2.0,1.0
192.8,0.0,3.0,0.0
191.18,0.0,2.0,0.0
191.68,1.0,2.0,0.0
189.19,0.0,2.0,0.0
188.56,0.0,2.0,0.0
188.5,0.0,3.0,0.0
188.31,1.0,3.0,0.0
189.0,1.0,2.0,1.0
187.61,1.0,2.0,0.0
188.39,0.0,3.0,0.0
188.32,0.0,2.0,0.0
187.78,0.0,3.0,0.0
188.85,0.0,2.0,0.0
189.17,1.0,2.0,0.0
189.09,0.0,2.0,0.0
188.02,0.0,2.0,0.0
187.92,0.0,2.0,0.0
188.91000000000005,0.0,3.0,0.0
188.32,0.0,3.0,0.0
195.02,1.0,2.0,0.0
188.28,1.0,2.0,0.0
187.86,1.0,2.0,1.0
188.69,0.0,2.0,0.0
187.81,1.0,2.0,0.0
189.25,0.0,2.0,1.0
188.71,0.0,2.0,1.0
188.78,1.0,3.0,0.0
188.05,0.0,2.0,0.0
189.24,0.0,2.0,0.0
188.42,0.0,2.0,0.0
188.56,1.0,2.0,0.0
196.73,0.0,3.0,0.0
195.85,0.0,2.0,0.0
188.99,0.0,2.0,1.0
189.1,1.0,3.0,0.0
188.7,0.0,2.0,1.0
189.72,0.0,3.0,0.0
189.04,0.0,2.0,1.0
188.83,1.0,2.0,0.0
189.08,1.0,2.0,0.0
189.23,1.0,2.0,0.0
189.4,1.0,3.0,0.0
198.44,0.0,3.0,1.0
197.6,0.0,2.0,0.0
189.29,0.0,2.0,0.0
188.32,0.0,3.0,0.0
188.68,0.0,2.0,0.0
189.53,1.0,2.0,0.0
188.64,1.0,3.0,0.0
188.88,1.0,3.0,0.0
189.08,0.0,2.0,0.0
189.42,1.0,3.0,0.0
189.86,0.0,2.0,1.0
194.91,0.0,2.0,0.0
194.82,0.0,2.0,1.0
188.78,1.0,3.0,0.0
190.24,0.0,3.0,0.0
188.82,0.0,2.0,0.0
189.22,0.0,2.0,0.0
188.28,0.0,2.0,0.0
189.87,0.0,2.0,0.0
189.05,0.0,2.0,0.0
189.0,1.0,2.0,0.0
188.44,0.0,2.0,0.0
187.86,0.0,2.0,1.0
193.05,0.0,2.0,0.0
198.91,0.0,2.0,0.0
191.72000000000003,1.0,2.0,0.0
191.32,0.0,2.0,0.0
187.88,0.0,2.0,0.0
190.15,0.0,2.0,0.0
191.41,0.0,2.0,0.0
187.53,0.0,3.0,0.0
190.7,0.0,2.0,1.0
190.81,1.0,3.0,0.0
189.09,0.0,2.0,0.0
191.5,0.0,2.0,0.0
191.31,0.0,2.0,1.0
200.74,1.0,2.0,0.0
193.0,0.0,2.0,0.0
196.33,0.0,2.0,0.0
191.27,0.0,2.0,0.0
189.51,0.0,2.0,0.0
192.22,0.0,2.0,1.0
193.05,0.0,2.0,0.0
189.85,0.0,2.0,0.0
189.75,0.0,3.0,0.0
191.2,1.0,3.0,1.0
188.12,1.0,2.0,0.0
189.02,0.0,2.0,1.0
190.64,0.0,2.0,0.0
197.98,0.0,2.0,0.0
198.71,1.0,2.0,0.0
191.49,0.0,2.0,0.0
188.27,0.0,2.0,1.0
193.44,1.0,2.0,0.0
187.58,0.0,2.0,0.0
188.32,1.0,2.0,0.0
189.5,0.0,3.0,1.0
190.69,0.0,2.0,0.0
187.63,1.0,3.0,1.0
188.26,0.0,2.0,0.0
188.62,1.0,2.0,0.0
196.47000000000003,0.0,2.0,1.0
189.86,0.0,3.0,0.0
187.51,0.0,2.0,0.0
187.58,0.0,3.0,0.0
188.47,1.0,2.0,0.0
188.9,1.0,2.0,0.0
188.02,1.0,3.0,0.0
188.63,1.0,2.0,0.0
188.38,1.0,2.0,0.0
189.27,0.0,3.0,1.0
187.91000000000005,0.0,2.0,0.0
187.58,1.0,2.0,1.0
188.42,0.0,3.0,0.0
188.17,0.0,2.0,0.0
188.27,1.0,2.0,0.0
189.17,0.0,2.0,1.0
188.85,1.0,3.0,1.0
188.54,1.0,2.0,0.0
187.75,1.0,2.0,0.0
188.44,0.0,2.0,0.0
187.98,1.0,2.0,0.0
188.86,1.0,2.0,0.0
188.08,0.0,2.0,0.0
195.12,1.0,2.0,1.0
196.8,1.0,2.0,1.0
188.25,1.0,2.0,0.0
187.83,0.0,2.0,1.0
188.09,1.0,2.0,0.0
187.58,0.0,2.0,0.0
189.4,0.0,2.0,0.0
188.29,1.0,2.0,1.0
188.06,0.0,2.0,1.0
187.39,0.0,2.0,0.0
189.8,0.0,2.0,0.0
194.57,1.0,3.0,0.0
189.16,0.0,2.0,0.0
189.67,1.0,2.0,0.0
188.61,1.0,2.0,1.0
189.05,0.0,2.0,0.0
189.47,1.0,3.0,0.0
189.39,0.0,3.0,1.0
189.06,0.0,2.0,1.0
188.57,1.0,2.0,0.0
189.04,1.0,2.0,1.0
189.1,1.0,2.0,0.0
190.09,0.0,2.0,0.0
190.51,1.0,3.0,1.0
188.37,0.0,2.0,0.0
189.2,0.0,2.0,0.0
189.85,1.0,2.0,0.0
188.82,1.0,2.0,0.0
188.75,1.0,2.0,1.0
189.34,1.0,2.0,0.0
189.44,1.0,3.0,0.0
189.26,0.0,2.0,0.0
188.59,1.0,2.0,0.0
190.05,0.0,2.0,1.0
191.64,0.0,2.0,1.0
202.76,1.0,2.0,0.0
197.95,0.0,2.0,1.0
189.97,0.0,3.0,1.0
192.52,0.0,3.0,0.0
189.54,0.0,3.0,1.0
189.97,0.0,2.0,0.0
197.85,0.0,2.0,0.0
201.87,1.0,3.0,0.0
198.61,0.0,2.0,0.0
199.3,0.0,2.0,0.0
201.37,0.0,2.0,0.0
201.27,0.0,3.0,0.0
200.32,0.0,2.0,0.0
202.9,0.0,3.0,0.0
199.18,0.0,3.0,1.0
200.76,1.0,2.0,1.0
201.99,0.0,2.0,1.0
200.11,0.0,2.0,1.0
198.06,0.0,2.0,0.0
197.98,0.0,3.0,0.0
197.11,1.0,2.0,0.0
196.09,1.0,2.0,0.0
198.45,0.0,2.0,0.0
205.91,0.0,2.0,1.0
199.92,1.0,2.0,1.0
202.86,0.0,3.0,0.0
198.66,1.0,2.0,1.0
200.1,0.0,2.0,0.0
198.59,1.0,2.0,1.0
199.45,1.0,2.0,1.0
199.21,1.0,2.0,0.0
198.71,0.0,2.0,0.0
197.52,1.0,2.0,0.0
201.22,0.0,2.0,0.0
199.63,0.0,2.0,1.0
198.59,0.0,3.0,0.0
197.05,0.0,2.0,0.0
197.5,1.0,2.0,1.0
196.75,1.0,2.0,3.0
202.13,1.0,2.0,3.0
203.03,1.0,2.0,3.0
203.74,1.0,2.0,5.0
204.66,1.0,2.0,5.0
203.34,0.0,2.0,5.0
206.63,0.0,2.0,3.0
203.76,0.0,2.0,6.0
204.19,0.0,3.0,3.0
204.05,0.0,3.0,5.0
203.39,0.0,2.0,5.0
203.66,1.0,3.0,4.0
203.5,1.0,2.0,5.0
202.98,0.0,2.0,5.0
203.4,1.0,2.0,5.0
204.18,0.0,2.0,3.0
202.68,0.0,2.0,5.0
202.31,1.0,2.0,5.0
203.05,0.0,2.0,3.0
202.71,1.0,3.0,5.0
204.39,0.0,2.0,5.0
202.74,1.0,2.0,5.0
204.34,0.0,2.0,3.0
203.66,1.0,2.0,5.0
200.26,0.0,2.0,3.0
204.37,1.0,3.0,4.0
204.18,0.0,3.0,5.0
205.56,0.0,3.0,5.0
204.12,1.0,3.0,5.0
203.55,0.0,2.0,4.0
203.61,0.0,2.0,5.0
201.43,0.0,3.0,5.0
202.67,0.0,2.0,3.0
201.79,1.0,2.0,4.0
203.15,1.0,2.0,5.0
202.49,0.0,2.0,5.0
203.99,1.0,3.0,5.0
204.53,0.0,3.0,4.0
387.76,0.0,2.0,187.0
393.86,0.0,2.0,189.0
394.6,0.0,2.0,189.0
391.15,0.0,2.0,194.0
391.31,0.0,2.0,186.0
386.74,0.0,2.0,186.0
385.97,0.0,2.0,188.0
380.61,0.0,2.0,178.0
376.95,0.0,2.0,175.0
376.97,0.0,2.0,177.0
376.19000000000005,0.0,2.0,171.0
371.11,0.0,2.0,171.0
370.8,0.0,2.0,166.0
375.54,0.0,2.0,163.0
369.46,0.0,2.0,171.0
371.39,0.0,2.0,171.0
370.52,0.0,2.0,166.0
369.78,0.0,2.0,166.0
364.21,0.0,2.0,161.0
364.23,0.0,2.0,162.0
360.54,0.0,2.0,166.0
362.25,0.0,2.0,165.0
364.82,0.0,2.0,159.0
366.89,0.0,2.0,157.0
367.09,0.0,2.0,160.0
369.51,0.0,2.0,162.0
366.55,0.0,2.0,160.0
365.73,0.0,2.0,160.0
366.53,0.0,2.0,159.0
361.88,0.0,2.0,155.0
360.9,0.0,2.0,162.0
359.23,0.0,2.0,160.0
361.81,0.0,2.0,155.0
358.52,0.0,2.0,162.0
356.72,0.0,2.0,161.0
364.28,0.0,2.0,159.0
362.99,0.0,3.0,156.0
359.54,0.0,2.0,159.0
357.97,0.0,2.0,160.0
358.06,0.0,2.0,154.0
357.18,0.0,2.0,157.0
356.82,0.0,2.0,168.0
350.16,0.0,2.0,157.0
353.04,0.0,2.0,157.0
350.93,0.0,2.0,154.0
352.56,0.0,3.0,151.0
353.71,0.0,2.0,156.0
354.93,0.0,2.0,158.0
350.65000000000003,0.0,3.0,160.0
348.05,0.0,2.0,155.0
346.62,0.0,2.0,154.0
346.84000000000003,0.0,2.0,158.0
346.57,0.0,2.0,149.0
347.65000000000003,0.0,3.0,154.0
347.83,0.0,2.0,153.0
346.83,0.0,2.0,153.0
353.83,0.0,2.0,155.0
356.77,0.0,2.0,152.0
347.08,0.0,2.0,157.0
345.82,0.0,2.0,154.0
351.9,0.0,3.0,154.0
353.74,0.0,3.0,153.0
354.25,0.0,2.0,152.0
345.43,0.0,2.0,152.0
347.34000000000003,0.0,2.0,153.0
353.05,0.0,2.0,151.0
351.68,0.0,2.0,155.0
345.58,0.0,2.0,150.0
343.66,0.0,2.0,151.0
344.77000000000004,0.0,2.0,153.0
345.55,0.0,2.0,153.0
344.39,0.0,2.0,153.0
343.33000000000004,0.0,2.0,156.0
344.06,0.0,2.0,152.0
343.97,0.0,2.0,151.0
344.47,0.0,2.0,151.0
343.84000000000003,0.0,3.0,152.0
342.41,0.0,2.0,156.0
342.86,0.0,2.0,146.0
343.55,0.0,2.0,154.0
343.02000000000004,0.0,2.0,154.0
341.32,0.0,2.0,149.0
341.96000000000004,0.0,2.0,150.0
342.49,0.0,2.0,146.0
343.81,0.0,2.0,156.0
343.63,0.0,2.0,147.0
351.83,0.0,2.0,154.0
340.16,0.0,2.0,151.0
340.84,0.0,2.0,151.0
341.53000000000003,0.0,2.0,154.0
340.47,0.0,2.0,150.0
340.83,0.0,2.0,149.0
340.61,0.0,2.0,151.0
341.37,0.0,2.0,148.0
340.29,0.0,2.0,150.0
342.09000000000003,0.0,2.0,150.0
348.65,0.0,3.0,151.0
346.6,0.0,2.0,147.0
344.54999999999995,0.0,2.0,152.0
340.65000000000003,0.0,2.0,150.0
344.87,0.0,2.0,151.0
344.67,0.0,2.0,148.0
344.85,0.0,2.0,152.0
340.1,0.0,2.0,145.0
345.02,0.0,3.0,153.0
341.61,0.0,3.0,151.0
341.55,0.0,3.0,151.0
340.56,0.0,2.0,149.0
349.14,0.0,2.0,146.0
351.32,0.0,2.0,158.0
344.12,0.0,3.0,145.0
341.82,0.0,3.0,153.0
344.82000000000005,0.0,2.0,144.0
341.06,0.0,2.0,150.0
337.69,0.0,2.0,147.0
342.47,0.0,2.0,153.0
338.65000000000003,0.0,2.0,151.0
342.86,0.0,2.0,153.0
344.23999999999995,0.0,2.0,153.0
343.57,0.0,2.0,153.0
351.39,0.0,2.0,146.0
344.74,0.0,2.0,147.0
346.58,0.0,2.0,145.0
342.44,0.0,2.0,147.0
346.4,0.0,2.0,145.0
342.63,0.0,3.0,151.0
342.58,0.0,3.0,142.0
346.27,0.0,2.0,150.0
342.48,0.0,2.0,144.0
342.04,0.0,3.0,148.0
344.57,0.0,2.0,147.0
343.27,0.0,3.0,145.0
347.93,0.0,2.0,147.0
341.76,0.0,2.0,144.0
342.55,0.0,2.0,146.0
342.19,0.0,3.0,135.0
339.5,0.0,2.0,151.0
340.26,0.0,2.0,148.0
342.06,0.0,2.0,149.0
341.2,0.0,2.0,147.0
341.13,0.0,3.0,151.0
340.52000000000004,0.0,3.0,147.0
342.14,0.0,3.0,147.0
339.12,0.0,2.0,145.0
339.35,0.0,3.0,149.0
339.84000000000003,0.0,2.0,143.0
339.09,0.0,3.0,149.0
340.19,0.0,3.0,146.0
339.21000000000004,0.0,3.0,144.0
339.49,0.0,3.0,150.0
339.93,0.0,2.0,142.0
339.36,0.0,2.0,142.0
340.29,0.0,2.0,145.0
339.83,0.0,2.0,148.0
347.85,0.0,3.0,147.0
340.58000000000004,0.0,2.0,145.0
338.27,0.0,2.0,128.0
338.75,0.0,3.0,154.0
339.71,0.0,3.0,144.0
339.8,0.0,2.0,146.0
340.24,0.0,2.0,149.0
339.14,0.0,2.0,142.0
339.79,0.0,2.0,141.0
339.21,0.0,2.0,150.0
338.41,0.0,2.0,146.0
340.07,0.0,2.0,146.0
344.92,0.0,2.0,141.0
337.55,0.0,2.0,144.0
338.98999999999995,0.0,2.0,145.0
339.96000000000004,0.0,2.0,147.0
339.71,0.0,2.0,143.0
338.55,0.0,2.0,150.0
338.06,0.0,2.0,149.0
338.09000000000003,0.0,2.0,144.0
339.40000000000003,0.0,2.0,145.0
339.72,0.0,2.0,147.0
338.5,0.0,2.0,150.0
338.31,0.0,2.0,142.0
350.33000000000004,0.0,2.0,148.0
348.96000000000004,0.0,2.0,147.0
337.6,0.0,2.0,149.0
338.78,0.0,2.0,149.0
338.01,0.0,2.0,150.0
338.77,0.0,2.0,144.0
339.37,0.0,2.0,148.0
340.15000000000003,0.0,2.0,145.0
339.16,0.0,2.0,151.0
339.53,0.0,2.0,145.0
338.84000000000003,0.0,3.0,143.0
338.59,0.0,2.0,146.0
339.97,0.0,2.0,143.0
339.43,0.0,2.0,150.0
345.59,0.0,3.0,142.0
340.35,0.0,2.0,146.0
339.38,0.0,2.0,145.0
341.0,0.0,2.0,146.0
340.54,0.0,2.0,149.0
342.73,0.0,2.0,144.0
343.26,0.0,3.0,150.0
339.67,0.0,2.0,147.0
342.79,0.0,3.0,144.0
341.09000000000003,0.0,2.0,142.0
342.38,0.0,2.0,139.0
344.74,0.0,3.0,143.0
351.03,0.0,2.0,149.0
349.15,0.0,2.0,143.0
341.76,0.0,3.0,140.0
341.93,0.0,2.0,148.0
339.49,0.0,2.0,143.0
344.17,0.0,2.0,140.0
343.83000000000004,0.0,2.0,146.0
341.08,0.0,2.0,143.0
341.79,0.0,2.0,148.0
341.49,0.0,2.0,140.0
341.88,0.0,2.0,147.0
339.89,0.0,3.0,144.0
347.55999999999995,0.0,2.0,144.0
348.14,0.0,2.0,148.0
341.90000000000003,0.0,2.0,139.0
340.15000000000003,0.0,2.0,138.0
341.74,0.0,2.0,144.0
340.92,0.0,3.0,145.0
340.16,0.0,3.0,143.0
341.28000000000003,0.0,2.0,148.0
339.51,0.0,2.0,148.0
341.57,0.0,2.0,144.0
340.94,0.0,2.0,143.0
346.66,0.0,2.0,145.0
347.16,0.0,2.0,143.0
340.62,0.0,3.0,140.0
339.65000000000003,0.0,3.0,143.0
340.05,0.0,2.0,144.0
339.85,0.0,3.0,149.0
340.78000000000003,0.0,2.0,143.0
343.35,0.0,2.0,142.0
339.9,0.0,2.0,146.0
341.48,0.0,2.0,142.0
339.18,0.0,2.0,141.0
340.70000000000005,0.0,2.0,142.0
340.8,0.0,3.0,143.0
347.43,0.0,3.0,147.0
347.28000000000003,0.0,2.0,142.0
338.97,0.0,2.0,140.0
339.82,0.0,3.0,143.0
338.74,0.0,3.0,140.0
338.82,0.0,2.0,147.0
338.63,0.0,3.0,138.0
339.33,0.0,2.0,144.0
339.13,0.0,2.0,144.0
338.41,0.0,2.0,146.0
339.28000000000003,0.0,3.0,146.0
339.87,0.0,3.0,142.0
339.74,0.0,2.0,144.0
340.75,0.0,3.0,146.0
346.14,0.0,2.0,141.0
340.43,0.0,3.0,144.0
339.98,0.0,2.0,140.0
339.6,0.0,2.0,141.0
340.54,0.0,3.0,147.0
339.46,0.0,3.0,131.0
341.87,0.0,2.0,141.0
340.41,0.0,2.0,148.0
338.57,0.0,2.0,146.0
340.25,0.0,2.0,141.0
338.92,0.0,2.0,143.0
348.47,0.0,2.0,147.0
345.28000000000003,0.0,2.0,142.0
339.74,0.0,2.0,145.0
339.4,0.0,2.0,142.0
336.84,0.0,3.0,144.0
338.97,0.0,2.0,146.0
338.57,0.0,2.0,139.0
338.67,0.0,3.0,145.0
339.6,0.0,2.0,147.0
336.88,0.0,2.0,144.0
338.58,0.0,2.0,143.0
344.49,0.0,2.0,138.0
344.78000000000003,0.0,3.0,146.0
345.87,0.0,2.0,145.0
337.97,0.0,3.0,143.0
337.52000000000004,0.0,2.0,143.0
337.86,0.0,2.0,146.0
338.48,0.0,3.0,141.0
338.71000000000004,0.0,3.0,131.0
336.26,0.0,2.0,142.0
338.75,0.0,2.0,142.0
338.34,0.0,2.0,146.0
340.73,0.0,2.0,142.0
349.98,0.0,2.0,145.0
341.76,0.0,2.0,141.0
346.52000000000004,0.0,2.0,144.0
338.06,0.0,2.0,141.0
340.68,0.0,3.0,139.0
337.19,0.0,2.0,142.0
341.31,0.0,2.0,143.0
339.8,0.0,2.0,136.0
337.1,0.0,2.0,145.0
342.07,0.0,3.0,145.0
337.92,0.0,3.0,139.0
345.04999999999995,0.0,2.0,138.0
336.87,0.0,2.0,138.0
336.82,0.0,3.0,141.0
336.41,0.0,2.0,143.0
339.93,0.0,3.0,138.0
337.98999999999995,0.0,2.0,144.0
340.5,0.0,2.0,142.0
339.15,0.0,2.0,142.0
338.99,0.0,3.0,141.0
340.18,0.0,3.0,138.0
345.20000000000005,0.0,2.0,143.0
345.87,0.0,3.0,141.0
345.32,0.0,2.0,140.0
341.24,0.0,2.0,143.0
339.06,0.0,2.0,142.0
338.41,0.0,3.0,141.0
339.15,0.0,3.0,141.0
338.1,0.0,2.0,145.0
337.34000000000003,0.0,2.0,142.0
339.29,0.0,2.0,145.0
335.42,0.0,3.0,146.0
341.2,0.0,2.0,143.0
338.32,0.0,2.0,147.0
336.81,0.0,2.0,140.0
339.9,0.0,2.0,145.0
336.62,0.0,2.0,141.0
337.39,0.0,3.0,144.0
336.45,0.0,3.0,144.0
336.95,0.0,2.0,142.0
334.64,0.0,2.0,144.0
336.18,0.0,2.0,146.0
343.03,0.0,2.0,142.0
346.85,0.0,2.0,146.0
336.64,0.0,2.0,145.0
334.19,0.0,2.0,138.0
335.43,0.0,2.0,142.0
336.13,0.0,2.0,147.0
334.77,0.0,2.0,141.0
336.19,0.0,3.0,144.0
336.39,0.0,2.0,144.0
336.44,0.0,2.0,141.0
335.81,0.0,2.0,143.0
341.9,0.0,2.0,146.0
335.08,0.0,2.0,142.0
336.52,0.0,2.0,140.0
334.96,0.0,2.0,145.0
336.19,0.0,2.0,144.0
335.01,0.0,2.0,141.0
334.86999999999995,0.0,2.0,144.0
335.58,0.0,2.0,140.0
336.72,0.0,2.0,145.0
336.31,0.0,3.0,141.0
336.7,0.0,2.0,137.0
343.3,0.0,3.0,142.0
337.68,1.0,3.0,148.0
336.11,0.0,3.0,139.0
336.44,0.0,2.0,145.0
335.61,0.0,2.0,142.0
336.57000000000005,0.0,3.0,141.0
335.78,0.0,2.0,144.0
336.64000000000004,0.0,3.0,140.0
337.15,0.0,3.0,140.0
342.1,0.0,3.0,146.0
338.13,0.0,2.0,138.0
335.26,0.0,2.0,141.0
336.65000000000003,0.0,3.0,144.0
335.92,0.0,2.0,145.0
337.66,0.0,2.0,141.0
337.04,0.0,3.0,140.0
337.36,0.0,3.0,138.0
336.2,0.0,2.0,145.0
336.91,0.0,2.0,144.0
345.12,0.0,2.0,144.0
341.85,0.0,2.0,142.0
337.55,0.0,2.0,146.0
336.56,0.0,2.0,131.0
336.67,0.0,3.0,140.0
336.85,0.0,2.0,143.0
335.44,0.0,2.0,137.0
332.19,0.0,3.0,137.0
334.75,0.0,2.0,138.0
329.87,0.0,3.0,135.0
339.63,0.0,2.0,132.0
338.47,0.0,2.0,137.0
340.0,0.0,2.0,136.0
330.65,0.0,2.0,139.0
332.79,0.0,2.0,136.0
329.18,0.0,2.0,136.0
329.22,0.0,2.0,135.0
329.16,0.0,2.0,133.0
327.15000000000003,0.0,2.0,133.0
331.86,0.0,2.0,136.0
327.76,0.0,3.0,129.0
328.37,0.0,3.0,132.0
328.78000000000003,0.0,2.0,133.0
340.41,0.0,2.0,132.0
330.16,0.0,3.0,132.0
325.97,0.0,2.0,132.0
326.62,0.0,3.0,131.0
325.51,1.0,2.0,139.0
329.63,0.0,2.0,129.0
328.01,0.0,2.0,130.0
327.08,0.0,2.0,130.0
325.94,0.0,3.0,127.0
324.53000000000003,0.0,2.0,130.0
333.61,0.0,3.0,130.0
332.92999999999995,0.0,3.0,133.0
329.29,0.0,2.0,134.0
323.19,0.0,3.0,127.0
325.59000000000003,0.0,3.0,127.0
323.72,0.0,3.0,129.0
323.39,0.0,2.0,127.0
326.13,0.0,2.0,127.0
325.56,0.0,2.0,130.0
323.06,0.0,2.0,129.0
323.85,0.0,2.0,131.0
330.36,0.0,3.0,129.0
329.21,0.0,3.0,131.0
324.58,0.0,2.0,128.0
322.93,0.0,3.0,130.0
323.42,0.0,2.0,129.0
323.54999999999995,0.0,2.0,130.0
323.41,0.0,2.0,130.0
324.76,0.0,2.0,128.0
324.42999999999995,0.0,2.0,129.0
188.61,1.0,3.0,0.0
189.5,1.0,3.0,1.0
191.28,1.0,3.0,0.0
195.9,1.0,3.0,0.0
197.15,1.0,3.0,0.0
192.14,0.0,2.0,0.0
190.18,0.0,3.0,1.0
188.44,0.0,3.0,0.0
190.37,0.0,3.0,0.0
188.14,0.0,3.0,0.0
189.59,0.0,2.0,0.0
188.74,0.0,2.0,0.0
189.53,0.0,2.0,0.0
189.4,1.0,3.0,1.0
188.57,1.0,2.0,0.0
189.09,0.0,3.0,0.0
188.72,0.0,3.0,1.0
188.89,1.0,2.0,1.0
189.36,1.0,2.0,1.0
190.06,1.0,2.0,0.0
188.33,1.0,2.0,0.0
188.65,1.0,3.0,0.0
189.62,0.0,2.0,1.0
189.72,0.0,2.0,0.0
195.45,0.0,3.0,0.0
189.07,0.0,2.0,1.0
189.48,1.0,2.0,0.0
188.67,0.0,2.0,0.0
189.17,1.0,3.0,1.0
188.77,1.0,2.0,1.0
189.91,1.0,2.0,1.0
188.72,0.0,2.0,1.0
188.99,0.0,3.0,0.0
190.5,0.0,2.0,0.0
195.27,0.0,2.0,1.0
199.33,1.0,3.0,0.0
192.89,0.0,3.0,1.0
192.92,1.0,2.0,1.0
193.26,0.0,2.0,0.0
192.08,0.0,3.0,1.0
190.36,1.0,3.0,1.0
189.16,1.0,2.0,1.0
190.86,1.0,2.0,1.0
189.07,0.0,2.0,0.0
190.75,0.0,3.0,1.0
191.37,1.0,2.0,1.0
200.86,0.0,3.0,1.0
200.32,0.0,3.0,0.0
193.77,0.0,2.0,1.0
190.18,1.0,3.0,1.0
193.5,0.0,2.0,1.0
189.65,1.0,3.0,0.0
188.4,0.0,2.0,0.0
190.24,1.0,2.0,0.0
190.51,0.0,3.0,1.0
191.08,1.0,2.0,1.0
193.14,0.0,2.0,1.0
191.03,0.0,3.0,1.0
192.45,1.0,2.0,1.0
193.15,0.0,2.0,0.0
189.56,0.0,2.0,1.0
193.21,0.0,2.0,1.0
188.28,0.0,2.0,0.0
188.79,1.0,2.0,0.0
189.35,0.0,3.0,0.0
191.42,1.0,2.0,1.0
190.8,0.0,3.0,1.0
189.35,0.0,2.0,0.0
189.62,0.0,2.0,1.0
189.83,0.0,3.0,1.0
188.92,1.0,3.0,1.0
188.76,0.0,2.0,0.0
189.08,0.0,3.0,1.0
189.32,0.0,2.0,0.0
189.18,1.0,2.0,0.0
189.79,0.0,3.0,0.0
188.39,0.0,3.0,0.0
189.29,0.0,2.0,0.0
189.79,1.0,3.0,0.0
188.78,0.0,2.0,0.0
188.48,0.0,2.0,0.0
189.14,1.0,3.0,0.0
189.55,1.0,3.0,0.0
189.48,0.0,2.0,1.0
188.7,1.0,2.0,0.0
189.22,1.0,2.0,0.0
189.2,1.0,2.0,0.0
188.9,1.0,2.0,1.0
188.91,1.0,3.0,0.0
188.88,1.0,2.0,0.0
188.51,0.0,3.0,0.0
189.07,0.0,2.0,0.0
189.38,0.0,3.0,0.0
189.73,0.0,3.0,0.0
189.51,1.0,2.0,0.0
188.64,0.0,3.0,0.0
189.11,1.0,3.0,1.0
189.32,0.0,2.0,0.0
189.22,1.0,3.0,1.0
188.23,1.0,3.0,0.0
190.16,0.0,2.0,0.0
189.09,0.0,2.0,0.0
192.59,1.0,2.0,0.0
196.37,1.0,2.0,1.0
195.12,1.0,3.0,1.0
189.13,1.0,3.0,0.0
189.35,1.0,2.0,0.0
187.94,1.0,2.0,0.0
188.55,1.0,2.0,0.0
189.79,1.0,2.0,0.0
190.14,0.0,3.0,0.0
188.26,0.0,2.0,1.0
189.32,0.0,2.0,1.0
188.5,0.0,3.0,0.0
188.51,0.0,2.0,0.0
187.93,1.0,2.0,0.0
188.79,0.0,2.0,0.0
188.47,0.0,2.0,0.0
188.87,1.0,3.0,1.0
187.7,0.0,3.0,0.0
189.17,0.0,3.0,1.0
188.25,0.0,2.0,0.0
188.37,0.0,2.0,0.0
194.43,0.0,3.0,0.0
188.42,1.0,2.0,1.0
193.23,1.0,3.0,0.0
193.73,0.0,2.0,0.0
188.67,0.0,2.0,0.0
191.03,0.0,2.0,1.0
191.99,0.0,2.0,0.0
192.13,0.0,2.0,1.0
191.11,1.0,3.0,0.0
189.67,1.0,2.0,0.0
191.51,0.0,2.0,0.0
192.49,0.0,2.0,0.0
200.89,0.0,2.0,0.0
197.02,1.0,2.0,1.0
191.75,0.0,2.0,1.0
189.27,0.0,2.0,0.0
188.82,1.0,2.0,0.0
188.93,0.0,3.0,0.0
189.31,1.0,3.0,0.0
190.79,0.0,2.0,1.0
191.48,0.0,2.0,1.0
189.61,1.0,2.0,0.0
188.72,1.0,2.0,0.0
197.68,0.0,2.0,0.0
195.33,0.0,2.0,0.0
191.69,0.0,3.0,1.0
192.33,0.0,3.0,1.0
189.33,0.0,2.0,1.0
192.88,0.0,2.0,0.0
189.24,0.0,2.0,1.0
189.65,1.0,2.0,1.0
189.3,1.0,2.0,0.0
188.47,0.0,2.0,1.0
188.75,0.0,2.0,0.0
199.33,0.0,2.0,0.0
196.41000000000005,0.0,2.0,0.0
188.94,0.0,2.0,0.0
188.56,0.0,2.0,0.0
191.12,0.0,3.0,0.0
188.82,1.0,2.0,0.0
187.82,1.0,2.0,0.0
189.14,0.0,3.0,0.0
188.81,0.0,2.0,0.0
189.55,0.0,3.0,1.0
187.69,0.0,3.0,0.0
188.67,1.0,2.0,0.0
194.52,0.0,2.0,1.0
188.79,0.0,2.0,1.0
