Aggregate,Microwave,Fridge
316.39,4.0,169.0
316.5,5.0,168.0
315.49,4.0,169.0
316.24,4.0,169.0
315.81,4.0,167.0
316.07,4.0,165.0
315.7,4.0,166.0
316.28000000000003,4.0,167.0
315.71000000000004,4.0,168.0
315.45000000000005,4.0,168.0
316.0,4.0,166.0
314.82,4.0,168.0
315.72,4.0,168.0
315.03000000000003,4.0,168.0
314.67,4.0,165.0
315.18,4.0,166.0
315.05,4.0,166.0
314.13,4.0,167.0
314.49,3.0,167.0
314.52,3.0,165.0
314.07,4.0,165.0
313.81,3.0,165.0
314.42,3.0,166.0
314.23,3.0,168.0
313.25,3.0,166.0
313.97,3.0,167.0
314.67,4.0,167.0
314.53,4.0,166.0
313.52,4.0,166.0
314.11,4.0,165.0
314.01,5.0,166.0
313.63,4.0,167.0
313.09000000000003,4.0,165.0
313.17,4.0,164.0
312.98,3.0,164.0
313.85,4.0,166.0
313.05,4.0,167.0
313.09,4.0,165.0
312.38,4.0,163.0
313.01,4.0,163.0
312.93,4.0,163.0
312.42,4.0,163.0
312.8,4.0,164.0
312.7,4.0,165.0
312.58000000000004,4.0,165.0
311.7,3.0,164.0
312.35,4.0,163.0
311.83,4.0,164.0
311.78,4.0,165.0
311.85,4.0,164.0
312.22,4.0,162.0
312.17,4.0,163.0
312.36,4.0,165.0
312.26,4.0,163.0
311.93,4.0,164.0
312.08,4.0,164.0
311.49,4.0,163.0
311.82,4.0,164.0
311.6,4.0,165.0
311.35,4.0,162.0
311.55,3.0,164.0
310.37,4.0,162.0
311.2,4.0,163.0
310.97,4.0,164.0
311.59,4.0,164.0
311.39,4.0,161.0
310.82,4.0,162.0
310.68,3.0,162.0
310.72,4.0,163.0
310.63,4.0,161.0
309.68,4.0,163.0
310.66,4.0,161.0
310.3,4.0,163.0
309.96,4.0,163.0
310.34,4.0,161.0
311.67,4.0,162.0
310.39,3.0,164.0
310.98,4.0,162.0
310.46,4.0,161.0
310.46,4.0,164.0
310.23,4.0,162.0
309.11,4.0,162.0
309.58000000000004,4.0,162.0
310.13,4.0,160.0
310.22,4.0,163.0
311.02,4.0,161.0
310.49,4.0,162.0
309.84000000000003,4.0,162.0
309.6,4.0,160.0
308.89,4.0,162.0
310.03,3.0,163.0
309.86,4.0,161.0
309.69,4.0,161.0
309.64,3.0,162.0
308.75,4.0,162.0
308.0,4.0,163.0
309.13,4.0,161.0
310.34000000000003,4.0,161.0
310.07,4.0,161.0
309.73,4.0,162.0
310.31,4.0,160.0
310.62,4.0,160.0
310.49,3.0,161.0
310.29,4.0,159.0
311.2,4.0,161.0
310.6,4.0,162.0
310.26,4.0,159.0
309.71,3.0,161.0
310.01,4.0,161.0
310.14,4.0,161.0
310.1,3.0,160.0
310.1,3.0,160.0
310.52,3.0,161.0
309.84,4.0,160.0
310.02,4.0,159.0
310.14,4.0,160.0
309.66,3.0,160.0
309.65,4.0,159.0
309.85,4.0,160.0
309.2,4.0,160.0
310.21,4.0,158.0
310.36,4.0,161.0
309.7,4.0,160.0
309.88,3.0,160.0
309.39,4.0,158.0
309.37,4.0,161.0
309.27,4.0,161.0
309.63,4.0,160.0
309.32,4.0,159.0
308.2,4.0,160.0
310.44,4.0,161.0
308.86,3.0,158.0
308.92,4.0,160.0
307.78,4.0,157.0
307.93,3.0,159.0
308.98,4.0,160.0
308.97,4.0,159.0
308.23,4.0,159.0
309.27,4.0,158.0
309.07,4.0,160.0
308.8,4.0,159.0
308.52,4.0,158.0
308.31,4.0,158.0
308.33,4.0,159.0
308.66,4.0,157.0
308.32,3.0,159.0
309.29,3.0,159.0
308.89,3.0,158.0
308.68,4.0,160.0
309.09,4.0,159.0
308.65,4.0,157.0
307.94,4.0,157.0
309.06,4.0,159.0
308.32,4.0,160.0
307.51,3.0,160.0
309.03,3.0,158.0
308.28,4.0,158.0
308.57,3.0,160.0
308.53,4.0,157.0
308.23,4.0,159.0
308.93,4.0,159.0
308.39,3.0,157.0
308.34,4.0,159.0
308.24,4.0,157.0
308.36,4.0,157.0
308.71,4.0,158.0
308.76,4.0,158.0
308.6,4.0,158.0
308.52,4.0,159.0
308.87,4.0,157.0
308.6,4.0,159.0
308.40000000000003,4.0,159.0
307.98,4.0,157.0
308.75,3.0,160.0
308.89,4.0,156.0
307.9,4.0,158.0
307.91,3.0,159.0
308.29,4.0,158.0
308.71000000000004,4.0,159.0
307.77,3.0,158.0
308.77,4.0,157.0
308.15,3.0,159.0
308.15000000000003,3.0,156.0
307.62,4.0,158.0
307.9,4.0,157.0
308.61,4.0,159.0
307.74,4.0,156.0
307.93,4.0,157.0
307.7,3.0,158.0
307.13,4.0,156.0
308.4,4.0,158.0
307.83000000000004,4.0,157.0
308.0,4.0,159.0
308.21000000000004,4.0,157.0
308.34,4.0,159.0
308.02,4.0,158.0
307.8,4.0,156.0
308.5,4.0,157.0
307.71,4.0,158.0
309.09000000000003,4.0,156.0
307.65,4.0,158.0
308.99,4.0,157.0
307.9,4.0,158.0
307.25,4.0,156.0
307.75,3.0,158.0
307.15,4.0,155.0
306.63,4.0,155.0
307.09000000000003,4.0,157.0
306.93,4.0,159.0
306.73,4.0,156.0
306.17,3.0,157.0
307.03,3.0,157.0
304.95,4.0,155.0
305.18,4.0,157.0
305.35,4.0,157.0
305.26,4.0,158.0
305.06,4.0,157.0
305.42,4.0,155.0
305.92,4.0,158.0
304.9,4.0,156.0
304.95,4.0,156.0
304.83,4.0,157.0
305.56,3.0,156.0
305.5,4.0,158.0
305.69,4.0,155.0
305.2,4.0,156.0
305.6,4.0,157.0
305.34000000000003,4.0,155.0
304.62,4.0,158.0
305.01,4.0,155.0
304.39,4.0,156.0
304.97,3.0,157.0
305.51,4.0,156.0
304.88,3.0,157.0
305.67,3.0,157.0
305.36,3.0,157.0
304.62,4.0,157.0
304.33000000000004,4.0,155.0
304.37,4.0,157.0
304.56,4.0,155.0
304.33,4.0,156.0
303.89,4.0,157.0
304.43,4.0,155.0
305.02,4.0,158.0
304.99,4.0,157.0
304.41,3.0,156.0
305.65,4.0,157.0
304.54,3.0,155.0
304.22,4.0,157.0
304.07,4.0,155.0
304.39,4.0,156.0
304.1,4.0,157.0
304.5,4.0,154.0
304.11,3.0,156.0
305.09,4.0,156.0
303.68,3.0,155.0
304.51,4.0,157.0
304.01,4.0,156.0
304.17,4.0,155.0
303.51,4.0,157.0
303.55,4.0,157.0
304.08000000000004,4.0,155.0
303.49,4.0,154.0
303.73,4.0,156.0
304.14,4.0,155.0
305.47,3.0,155.0
303.84000000000003,4.0,157.0
304.58,3.0,155.0
304.6,4.0,157.0
306.20000000000005,4.0,158.0
305.44,3.0,157.0
305.02,4.0,157.0
305.19,3.0,155.0
305.4,4.0,156.0
304.95,4.0,156.0
304.44,3.0,157.0
177.87,4.0,1.0
177.63,4.0,1.0
177.68,4.0,0.0
177.78,4.0,0.0
177.99,4.0,0.0
177.97,4.0,1.0
177.81,4.0,0.0
177.87,4.0,1.0
178.12,4.0,0.0
177.51999999999998,4.0,1.0
177.45,3.0,0.0
177.62,4.0,1.0
178.07,4.0,1.0
177.7,4.0,0.0
178.03,4.0,0.0
177.48,4.0,0.0
177.91,5.0,0.0
177.4,4.0,0.0
177.61,4.0,0.0
177.49,3.0,0.0
178.23000000000002,4.0,0.0
177.92000000000002,4.0,0.0
177.6,4.0,0.0
177.55,4.0,0.0
177.54,4.0,0.0
177.60000000000002,4.0,0.0
177.62,4.0,0.0
177.34,4.0,0.0
177.28,3.0,0.0
177.51,4.0,1.0
177.49,4.0,1.0
177.58,4.0,0.0
177.67000000000002,4.0,0.0
177.38,4.0,1.0
177.74,4.0,0.0
177.39,4.0,1.0
177.53,4.0,0.0
177.19,4.0,0.0
177.62,3.0,0.0
177.43,4.0,0.0
177.37,4.0,0.0
177.41,4.0,0.0
177.22,4.0,0.0
177.37,4.0,0.0
177.29,4.0,0.0
177.70999999999998,4.0,0.0
177.66,4.0,1.0
177.23,4.0,0.0
177.35,4.0,0.0
177.37,3.0,0.0
177.27,4.0,0.0
177.11,4.0,0.0
177.16,4.0,0.0
177.03,4.0,0.0
177.31,4.0,0.0
177.28,4.0,0.0
177.64,4.0,0.0
177.25,4.0,1.0
177.21,4.0,0.0
177.37,4.0,0.0
177.8,4.0,0.0
177.31,3.0,0.0
177.32,4.0,0.0
177.87,4.0,0.0
176.89,4.0,0.0
177.42000000000002,4.0,0.0
178.04000000000002,4.0,0.0
177.38,4.0,0.0
177.36,4.0,0.0
177.34,4.0,0.0
177.31,4.0,1.0
177.61,4.0,1.0
177.45999999999998,4.0,0.0
177.37,4.0,0.0
177.3,4.0,1.0
177.42000000000002,4.0,0.0
177.3,4.0,0.0
177.57,4.0,0.0
177.39,3.0,0.0
177.35,4.0,0.0
177.29000000000002,3.0,0.0
177.57,4.0,0.0
177.07999999999998,4.0,0.0
177.47,4.0,0.0
177.07,4.0,0.0
177.39,4.0,0.0
177.48,4.0,0.0
177.41,4.0,0.0
177.68,4.0,0.0
177.93,4.0,0.0
177.31,4.0,0.0
176.92000000000002,4.0,0.0
177.32,4.0,0.0
177.43,3.0,0.0
177.3,4.0,0.0
177.75,4.0,0.0
177.51999999999998,4.0,1.0
177.52,3.0,0.0
177.4,4.0,0.0
177.62,3.0,0.0
177.5,4.0,0.0
177.53,4.0,0.0
177.64,4.0,0.0
177.98,4.0,0.0
177.47,4.0,0.0
177.25,4.0,0.0
177.53,4.0,0.0
177.2,4.0,0.0
177.32999999999998,4.0,0.0
177.47,4.0,0.0
177.39,4.0,0.0
177.13,3.0,0.0
177.41,4.0,0.0
177.51999999999998,3.0,0.0
177.45,3.0,0.0
177.67000000000002,4.0,0.0
178.5,5.0,0.0
178.31,6.0,0.0
178.79,6.0,0.0
178.47,5.0,0.0
179.04,5.0,1.0
178.28,5.0,0.0
178.45,6.0,0.0
178.42000000000002,5.0,0.0
178.35000000000002,5.0,0.0
178.32,5.0,0.0
178.37,5.0,0.0
178.57,5.0,0.0
178.54000000000002,5.0,0.0
178.45,5.0,1.0
178.74,5.0,0.0
178.6,6.0,0.0
178.57,5.0,0.0
178.36,5.0,0.0
178.84,4.0,1.0
178.01999999999998,5.0,0.0
178.32999999999998,5.0,0.0
178.27,5.0,0.0
178.37,5.0,0.0
178.41,5.0,0.0
178.05,5.0,0.0
178.38,5.0,0.0
178.16,5.0,1.0
178.01,5.0,0.0
178.06,5.0,0.0
178.18,5.0,0.0
178.82,6.0,0.0
178.5,5.0,0.0
177.94,5.0,1.0
178.13,5.0,0.0
178.17000000000002,5.0,0.0
177.72,5.0,0.0
178.66,5.0,1.0
178.09,5.0,0.0
178.61,5.0,0.0
178.13,5.0,0.0
178.43,5.0,1.0
178.37,5.0,1.0
178.25,5.0,0.0
178.28,5.0,0.0
177.87,5.0,0.0
178.46,6.0,0.0
178.78,5.0,0.0
178.16,5.0,1.0
178.22,5.0,0.0
178.4,4.0,0.0
178.43,5.0,0.0
178.28,5.0,0.0
178.23000000000002,5.0,0.0
178.26,5.0,0.0
177.95,5.0,0.0
178.03,5.0,0.0
178.04,5.0,0.0
178.37,4.0,0.0
177.66,4.0,0.0
177.76,4.0,1.0
178.18,4.0,0.0
177.97,4.0,0.0
177.98,4.0,0.0
177.91,4.0,1.0
178.02,4.0,0.0
177.98000000000002,4.0,0.0
177.98,4.0,0.0
177.56,4.0,0.0
177.9,4.0,0.0
177.82999999999998,4.0,0.0
177.70999999999998,4.0,0.0
177.94,4.0,0.0
177.67,4.0,0.0
178.02,4.0,0.0
177.83,4.0,0.0
177.94,4.0,0.0
177.94,4.0,0.0
177.95999999999998,4.0,0.0
177.53,4.0,0.0
177.83,4.0,0.0
177.67,4.0,1.0
178.47,4.0,1.0
177.53,4.0,1.0
177.94,4.0,0.0
177.87,4.0,1.0
177.85,4.0,0.0
178.46,5.0,0.0
178.39,5.0,0.0
178.11,4.0,0.0
178.26999999999998,5.0,0.0
177.94,4.0,0.0
178.44,5.0,0.0
178.5,4.0,0.0
178.44,5.0,0.0
178.18,4.0,1.0
178.24,5.0,0.0
178.01,4.0,0.0
178.04,4.0,1.0
177.87,4.0,1.0
177.72,4.0,0.0
177.82999999999998,4.0,0.0
177.8,4.0,0.0
177.88,4.0,0.0
177.82,4.0,0.0
177.72,4.0,0.0
177.86,4.0,0.0
177.9,4.0,0.0
177.83,4.0,0.0
177.86,4.0,0.0
177.93,4.0,0.0
178.32,4.0,1.0
177.82999999999998,4.0,0.0
177.8,4.0,0.0
177.89,4.0,0.0
177.86,4.0,0.0
177.85,4.0,1.0
178.14,4.0,0.0
178.02,4.0,0.0
178.0,4.0,0.0
178.03,4.0,0.0
177.88,4.0,0.0
178.01,4.0,1.0
177.81,4.0,1.0
178.02,4.0,1.0
178.11,4.0,0.0
177.96,4.0,0.0
178.48,4.0,0.0
178.04,4.0,0.0
177.95,4.0,0.0
177.7,4.0,1.0
177.78,4.0,0.0
177.99,4.0,0.0
177.53,4.0,0.0
177.85,4.0,0.0
178.02,4.0,1.0
177.99,4.0,0.0
177.93,4.0,0.0
178.46,4.0,0.0
177.92000000000002,4.0,1.0
177.99,4.0,1.0
177.93,4.0,1.0
177.89,4.0,1.0
177.93,4.0,1.0
177.36,4.0,0.0
177.76,4.0,0.0
178.16,4.0,0.0
177.45000000000002,4.0,1.0
178.41,4.0,0.0
178.28,4.0,1.0
178.31,4.0,1.0
178.28,4.0,0.0
178.01,4.0,0.0
178.44,4.0,0.0
178.21,4.0,0.0
177.98,4.0,0.0
178.36,4.0,0.0
178.28,4.0,0.0
178.37,4.0,1.0
178.7,4.0,0.0
178.51,4.0,0.0
178.49,4.0,0.0
178.21,4.0,0.0
178.57,4.0,0.0
178.32,4.0,1.0
178.89,4.0,0.0
178.21,4.0,0.0
178.01,4.0,0.0
178.46,4.0,0.0
178.32,4.0,1.0
178.32,4.0,0.0
178.41,4.0,0.0
178.27,4.0,0.0
178.41,4.0,0.0
177.93,4.0,0.0
178.48,4.0,0.0
178.56,4.0,0.0
178.14,4.0,0.0
178.21,4.0,0.0
178.55,4.0,0.0
178.16,4.0,0.0
177.87,3.0,0.0
177.96,4.0,0.0
178.23,4.0,0.0
177.89,4.0,0.0
178.01,4.0,0.0
178.03,4.0,0.0
177.88,3.0,0.0
178.0,4.0,0.0
178.19,4.0,0.0
177.88,4.0,0.0
177.7,4.0,0.0
177.88,4.0,0.0
177.82999999999998,4.0,1.0
178.25,4.0,0.0
178.24,4.0,0.0
177.87,4.0,1.0
177.78,4.0,1.0
177.8,4.0,0.0
177.99,4.0,0.0
177.82,3.0,0.0
178.17,4.0,0.0
177.51,4.0,0.0
177.59,4.0,0.0
178.17000000000002,4.0,0.0
178.03,4.0,0.0
177.93,4.0,0.0
177.99,3.0,0.0
177.9,4.0,0.0
177.92,4.0,0.0
177.99,4.0,0.0
177.82,4.0,0.0
178.03,3.0,0.0
177.94,4.0,0.0
178.09,4.0,0.0
177.76,4.0,0.0
178.05,4.0,0.0
177.94,4.0,0.0
178.31,4.0,0.0
178.03,4.0,1.0
177.8,3.0,0.0
178.0,4.0,0.0
178.15,4.0,1.0
177.98,4.0,0.0
178.48000000000002,3.0,0.0
177.45,4.0,0.0
177.91,3.0,0.0
177.8,4.0,1.0
177.88,4.0,0.0
178.01,4.0,0.0
178.32999999999998,4.0,0.0
178.32,4.0,0.0
177.92000000000002,4.0,0.0
178.45,4.0,0.0
177.93,4.0,0.0
178.35000000000002,3.0,0.0
177.94,4.0,0.0
178.05,4.0,0.0
177.89,4.0,0.0
178.14,4.0,0.0
178.32999999999998,4.0,0.0
178.46,4.0,0.0
178.07999999999998,4.0,0.0
178.21,4.0,0.0
177.61,4.0,0.0
178.25,4.0,0.0
177.74,3.0,0.0
177.85,4.0,1.0
177.79,4.0,0.0
177.93,4.0,0.0
177.87,4.0,0.0
178.04,4.0,0.0
177.87,3.0,0.0
177.98000000000002,3.0,0.0
177.91,4.0,0.0
178.05,4.0,0.0
177.94,3.0,0.0
178.29000000000002,3.0,0.0
178.01999999999998,4.0,0.0
178.2,4.0,0.0
178.32,5.0,0.0
178.38,4.0,0.0
178.14,4.0,0.0
178.27,4.0,0.0
178.38,4.0,0.0
177.95999999999998,4.0,1.0
178.0,3.0,0.0
178.0,4.0,1.0
178.32999999999998,4.0,0.0
177.88,4.0,0.0
178.0,4.0,0.0
178.17000000000002,4.0,0.0
177.83,4.0,0.0
177.96,4.0,0.0
178.17000000000002,4.0,0.0
178.03,4.0,0.0
178.06,3.0,0.0
178.11,4.0,0.0
178.27,3.0,0.0
177.97,4.0,0.0
177.97,4.0,0.0
178.23,4.0,0.0
177.7,4.0,0.0
178.23,3.0,0.0
178.49,4.0,0.0
178.41,4.0,0.0
178.19,4.0,0.0
177.93,4.0,0.0
177.82999999999998,4.0,1.0
177.95,3.0,1.0
177.34,4.0,0.0
177.98000000000002,4.0,1.0
178.11,3.0,0.0
178.18,4.0,0.0
177.99,4.0,0.0
178.06,4.0,0.0
178.18,3.0,1.0
178.22,4.0,0.0
178.26,4.0,1.0
178.17000000000002,4.0,0.0
177.78,4.0,1.0
178.73,4.0,1.0
178.38,4.0,0.0
178.42000000000002,4.0,1.0
178.11,5.0,1.0
178.0,4.0,1.0
177.97,4.0,0.0
177.94,4.0,0.0
178.07,3.0,0.0
178.21,4.0,1.0
178.20999999999998,4.0,0.0
178.05,4.0,0.0
177.62,4.0,0.0
177.7,4.0,1.0
178.18,4.0,1.0
178.15,4.0,0.0
178.0,4.0,1.0
178.03,4.0,0.0
177.61,4.0,0.0
178.02,4.0,0.0
177.91,3.0,0.0
177.54,4.0,0.0
178.3,4.0,0.0
178.26,4.0,0.0
177.93,3.0,0.0
177.92000000000002,3.0,0.0
177.87,4.0,0.0
178.11,4.0,0.0
177.97,4.0,0.0
178.07999999999998,4.0,0.0
178.26999999999998,4.0,1.0
177.83,4.0,0.0
177.66,4.0,0.0
177.7,4.0,0.0
177.89,4.0,0.0
177.94,4.0,0.0
178.0,4.0,0.0
177.71,4.0,0.0
178.17000000000002,4.0,0.0
177.82,4.0,1.0
178.31,4.0,0.0
177.99,4.0,0.0
178.06,4.0,0.0
178.15,4.0,0.0
178.06,3.0,1.0
178.23,4.0,0.0
178.06,4.0,0.0
178.14,4.0,0.0
178.02,4.0,1.0
178.06,4.0,0.0
178.07,4.0,0.0
178.11,4.0,0.0
178.0,3.0,0.0
177.57,4.0,0.0
177.76999999999998,4.0,0.0
177.85,4.0,0.0
178.11,4.0,0.0
178.17000000000002,4.0,0.0
178.26,4.0,1.0
178.14,4.0,0.0
178.29000000000002,4.0,0.0
178.25,3.0,0.0
178.22,4.0,1.0
178.72,4.0,1.0
178.35,3.0,0.0
178.06,4.0,0.0
178.5,4.0,1.0
177.59,4.0,0.0
178.37,4.0,0.0
178.1,3.0,1.0
178.34,3.0,1.0
178.3,3.0,0.0
178.19,4.0,0.0
178.28,4.0,0.0
178.66,4.0,0.0
178.26,4.0,0.0
178.09,4.0,0.0
177.76,4.0,0.0
178.25,4.0,0.0
178.41,4.0,0.0
178.18,4.0,0.0
178.32,4.0,0.0
178.31,4.0,0.0
178.43,4.0,0.0
178.15,4.0,0.0
178.76999999999998,4.0,0.0
178.21,4.0,0.0
178.25,3.0,0.0
178.25,3.0,0.0
178.2,3.0,0.0
178.42000000000002,4.0,0.0
178.78,3.0,0.0
178.46,4.0,0.0
178.37,5.0,0.0
178.41,4.0,0.0
178.24,4.0,1.0
178.28,4.0,0.0
178.33,4.0,0.0
178.07,4.0,1.0
178.22,4.0,0.0
178.14,4.0,0.0
338.69,4.0,192.0
344.29,3.0,192.0
344.02,4.0,191.0
343.48,4.0,191.0
341.65,3.0,192.0
342.08,4.0,188.0
338.76,3.0,188.0
337.1,4.0,189.0
335.47,3.0,184.0
334.27,4.0,182.0
333.83,4.0,184.0
332.05,4.0,184.0
331.0,4.0,183.0
329.79,4.0,180.0
328.99,4.0,179.0
324.08000000000004,4.0,175.0
322.0,4.0,175.0
324.18,5.0,174.0
323.09,4.0,172.0
322.63,4.0,173.0
321.86,4.0,171.0
321.34000000000003,4.0,170.0
322.66,4.0,170.0
322.95,4.0,171.0
322.91,4.0,171.0
322.79,3.0,172.0
322.86,3.0,174.0
322.29,4.0,173.0
322.51,4.0,171.0
322.71,3.0,170.0
322.5,4.0,168.0
322.78,4.0,172.0
322.66,4.0,170.0
322.32,4.0,173.0
322.62,4.0,172.0
322.66,4.0,171.0
322.99,4.0,169.0
322.17,4.0,169.0
322.61,4.0,170.0
322.4,3.0,171.0
322.77,4.0,172.0
322.23,3.0,172.0
322.62,4.0,171.0
322.16,4.0,171.0
322.34,4.0,170.0
322.21000000000004,3.0,169.0
322.32,4.0,173.0
322.59000000000003,3.0,171.0
322.39,4.0,172.0
322.42,4.0,171.0
323.5,4.0,170.0
322.12,4.0,169.0
321.92,4.0,169.0
321.39,4.0,172.0
322.78000000000003,4.0,172.0
321.66,3.0,171.0
322.84,4.0,169.0
321.82,4.0,172.0
321.6,4.0,171.0
321.6,4.0,171.0
322.32,4.0,169.0
322.88,4.0,170.0
321.01,4.0,168.0
321.2,4.0,169.0
321.36,4.0,170.0
321.97,3.0,171.0
322.06,3.0,171.0
322.98,4.0,170.0
321.57,4.0,168.0
321.81,4.0,169.0
321.97,4.0,171.0
321.78,3.0,169.0
321.66,3.0,170.0
321.79999999999995,4.0,169.0
321.91,4.0,172.0
322.8,3.0,169.0
320.88,4.0,171.0
321.58000000000004,4.0,172.0
321.61,4.0,170.0
321.41,3.0,170.0
321.79,4.0,168.0
321.38,4.0,170.0
322.29,4.0,171.0
321.63,4.0,169.0
320.7,4.0,169.0
321.2,4.0,171.0
321.29,4.0,168.0
321.63,4.0,170.0
321.95,4.0,170.0
321.56,4.0,168.0
321.36,4.0,169.0
321.43,4.0,169.0
321.65000000000003,4.0,170.0
321.53,4.0,171.0
321.15000000000003,4.0,171.0
322.11,3.0,169.0
322.4,4.0,168.0
322.79,5.0,171.0
323.08,5.0,170.0
322.69,5.0,171.0
323.25,5.0,168.0
322.58,5.0,170.0
321.34,5.0,168.0
322.04,5.0,169.0
321.69,5.0,170.0
321.43,5.0,169.0
321.82,5.0,167.0
321.66,5.0,167.0
321.61,5.0,168.0
321.38,5.0,170.0
321.73,5.0,168.0
321.5,5.0,168.0
321.18,5.0,168.0
321.73,5.0,170.0
320.51,4.0,168.0
319.79999999999995,4.0,169.0
320.77,4.0,168.0
320.55,4.0,166.0
319.91,4.0,168.0
320.81,4.0,169.0
320.81,4.0,169.0
320.85,4.0,167.0
321.02,4.0,167.0
321.91,4.0,168.0
320.61,4.0,167.0
320.71000000000004,4.0,167.0
320.9,4.0,167.0
318.22,4.0,170.0
318.78,4.0,168.0
319.1,5.0,169.0
318.28,4.0,168.0
318.47,4.0,166.0
318.78,4.0,166.0
318.56,5.0,170.0
318.13,4.0,168.0
318.79,4.0,167.0
318.25,4.0,166.0
318.35,4.0,169.0
318.17,4.0,169.0
317.84000000000003,4.0,169.0
318.22,4.0,169.0
317.87,4.0,166.0
318.77,4.0,166.0
318.67,4.0,167.0
318.09,4.0,168.0
317.72,4.0,169.0
317.72,4.0,168.0
316.99,4.0,165.0
317.82,5.0,167.0
318.22,4.0,169.0
317.76,4.0,168.0
317.42,4.0,168.0
318.23,4.0,167.0
317.87,4.0,165.0
317.98,5.0,167.0
316.65,4.0,165.0
317.86,5.0,168.0
316.63,4.0,167.0
317.24,4.0,165.0
318.38,5.0,165.0
317.68,4.0,167.0
316.92,4.0,168.0
317.77,4.0,166.0
316.98,4.0,165.0
317.71000000000004,4.0,165.0
318.5,5.0,165.0
317.72,4.0,166.0
316.5,4.0,166.0
316.76,4.0,166.0
317.65,4.0,167.0
316.93,5.0,165.0
317.45,4.0,166.0
317.02,4.0,168.0
316.58,5.0,166.0
316.71,4.0,164.0
316.58,4.0,165.0
316.57,4.0,166.0
316.37,4.0,166.0
316.7,5.0,165.0
316.28,4.0,167.0
316.69,4.0,167.0
315.71,4.0,163.0
315.65,4.0,164.0
316.01,4.0,165.0
315.15,4.0,166.0
315.79999999999995,4.0,165.0
315.3,4.0,163.0
317.02,4.0,166.0
315.42,4.0,164.0
315.52,4.0,163.0
314.9,4.0,165.0
315.04,4.0,166.0
315.11,4.0,163.0
314.56,4.0,163.0
314.8,4.0,163.0
314.56,4.0,163.0
314.62,4.0,165.0
314.68,4.0,163.0
314.26,4.0,164.0
314.67,4.0,165.0
314.54,4.0,164.0
314.16,4.0,163.0
314.51,4.0,164.0
313.74,4.0,165.0
313.35,4.0,163.0
314.63,4.0,165.0
313.94,5.0,163.0
314.34000000000003,4.0,163.0
313.89,4.0,163.0
313.94,4.0,162.0
313.7,4.0,162.0
314.38,4.0,162.0
314.51,4.0,165.0
313.31,4.0,164.0
313.34,4.0,162.0
313.55,4.0,163.0
313.4,4.0,164.0
312.64,4.0,163.0
312.79,4.0,161.0
312.84,4.0,163.0
312.22,4.0,162.0
313.1,4.0,162.0
312.93,4.0,161.0
312.92,4.0,160.0
312.12,5.0,163.0
311.74,4.0,161.0
312.11,4.0,162.0
312.83,4.0,163.0
312.1,4.0,160.0
312.24,4.0,162.0
312.4,5.0,163.0
312.69,4.0,161.0
312.05,4.0,163.0
311.78,4.0,161.0
312.01,4.0,162.0
311.22,4.0,160.0
311.39,4.0,159.0
311.5,4.0,161.0
311.95000000000005,4.0,160.0
312.24,4.0,162.0
311.39,4.0,161.0
311.71,4.0,160.0
311.32,4.0,162.0
311.42,4.0,160.0
311.84,4.0,162.0
311.47,5.0,161.0
311.46,4.0,159.0
311.09,4.0,159.0
310.98,4.0,161.0
311.25,4.0,161.0
311.09000000000003,4.0,162.0
310.88,4.0,160.0
310.75,4.0,159.0
310.67,4.0,161.0
310.42,4.0,160.0
310.52,3.0,159.0
310.41,4.0,162.0
310.02,3.0,159.0
310.42,3.0,159.0
309.22,4.0,161.0
309.53,4.0,159.0
310.18,3.0,160.0
310.47,4.0,158.0
310.87,3.0,160.0
310.56,4.0,159.0
309.79,4.0,161.0
308.37,4.0,159.0
309.69,4.0,160.0
309.99,4.0,158.0
310.05,4.0,161.0
310.37,4.0,158.0
309.55,4.0,160.0
310.59000000000003,4.0,160.0
309.61,4.0,160.0
310.24,4.0,158.0
309.68,4.0,161.0
310.19,4.0,159.0
309.68,4.0,161.0
309.92,4.0,159.0
309.8,4.0,161.0
309.3,4.0,159.0
308.89,4.0,158.0
310.1,4.0,161.0
309.58,4.0,157.0
309.15,5.0,158.0
308.63,4.0,158.0
309.52,3.0,160.0
308.69,4.0,160.0
308.88,4.0,159.0
309.05,4.0,160.0
308.6,4.0,156.0
309.54,3.0,158.0
308.33,4.0,159.0
308.94,3.0,158.0
308.73,4.0,159.0
308.8,4.0,158.0
308.93,4.0,159.0
308.67,3.0,159.0
308.92,4.0,158.0
308.62,4.0,157.0
308.45,4.0,161.0
308.9,3.0,158.0
308.41,4.0,157.0
308.62,4.0,159.0
308.73,4.0,157.0
309.9,4.0,158.0
308.49,4.0,159.0
308.43,4.0,156.0
308.38,4.0,158.0
308.54,3.0,159.0
308.75,4.0,158.0
308.85,4.0,159.0
308.31,4.0,158.0
308.24,4.0,157.0
308.45,4.0,157.0
309.9,4.0,160.0
308.89,4.0,157.0
307.67,4.0,159.0
309.04,4.0,156.0
307.23,3.0,159.0
308.39,4.0,157.0
308.24,4.0,159.0
308.9,3.0,158.0
309.02,4.0,158.0
308.4,4.0,156.0
307.45,4.0,157.0
308.11,4.0,157.0
308.05,4.0,156.0
308.15,4.0,159.0
308.07,3.0,158.0
308.1,3.0,157.0
308.4,4.0,159.0
308.65,4.0,157.0
308.48,4.0,158.0
308.47,4.0,159.0
307.95,4.0,158.0
308.09000000000003,4.0,158.0
308.02,4.0,156.0
307.82,4.0,159.0
